# Time-averaged data for fix avgcoord
# TimeStep c_ac1 c_ac2
787000 0.598 2.3
788000 0.619 2.301
789000 0.578 2.318
790000 0.619 2.269
791000 0.576 2.286
792000 0.603 2.307
793000 0.609 2.337
794000 0.614 2.368
795000 0.599 2.269
796000 0.594 2.292
797000 0.615 2.275
798000 0.617 2.321
799000 0.606 2.306
800000 0.63 2.378
801000 0.585 2.373
802000 0.624 2.332
803000 0.605 2.319
804000 0.568 2.278
805000 0.601 2.325
806000 0.583 2.353
807000 0.607 2.265
808000 0.627 2.363
809000 0.629 2.289
810000 0.612 2.342
811000 0.612 2.31
812000 0.585 2.255
813000 0.604 2.31
814000 0.612 2.37
815000 0.589 2.275
816000 0.611 2.255
817000 0.622 2.346
818000 0.6 2.238
819000 0.602 2.26
820000 0.595 2.251
821000 0.615 2.339
822000 0.616 2.256
823000 0.599 2.271
824000 0.598 2.314
825000 0.594 2.288
826000 0.567 2.273
827000 0.606 2.192
828000 0.592 2.256
829000 0.602 2.294
830000 0.61 2.334
831000 0.609 2.299
832000 0.594 2.308
833000 0.599 2.259
834000 0.61 2.302
835000 0.608 2.336
836000 0.616 2.304
837000 0.611 2.303
838000 0.581 2.223
839000 0.589 2.381
840000 0.617 2.319
841000 0.623 2.313
842000 0.568 2.268
843000 0.617 2.281
844000 0.596 2.27
845000 0.608 2.306
846000 0.616 2.328
847000 0.604 2.288
848000 0.61 2.336
849000 0.624 2.314
850000 0.603 2.305
851000 0.585 2.187
852000 0.612 2.332
853000 0.62 2.356
854000 0.598 2.424
855000 0.595 2.285
856000 0.589 2.333
857000 0.615 2.295
858000 0.604 2.378
859000 0.618 2.302
860000 0.607 2.169
861000 0.606 2.338
862000 0.604 2.334
863000 0.616 2.448
864000 0.598 2.282
865000 0.617 2.273
866000 0.582 2.34
867000 0.606 2.298
868000 0.617 2.329
869000 0.612 2.37
870000 0.618 2.28
871000 0.588 2.23
872000 0.608 2.28
873000 0.617 2.341
874000 0.608 2.286
875000 0.607 2.375
876000 0.612 2.286
877000 0.608 2.31
878000 0.624 2.362
879000 0.578 2.244
880000 0.589 2.273
881000 0.594 2.278
882000 0.606 2.364
883000 0.579 2.371
884000 0.603 2.399
885000 0.596 2.266
886000 0.602 2.298
887000 0.604 2.422
888000 0.601 2.281
889000 0.606 2.35
890000 0.64 2.34
891000 0.614 2.366
892000 0.591 2.339
893000 0.59 2.316
894000 0.592 2.296
895000 0.577 2.381
896000 0.584 2.284
897000 0.597 2.289
898000 0.608 2.388
899000 0.6 2.402
900000 0.603 2.251
901000 0.619 2.377
902000 0.6 2.314
903000 0.602 2.326
904000 0.603 2.337
905000 0.622 2.24
906000 0.603 2.249
907000 0.614 2.252
908000 0.587 2.329
909000 0.595 2.299
910000 0.588 2.326
911000 0.596 2.402
912000 0.623 2.317
913000 0.594 2.304
914000 0.594 2.286
915000 0.607 2.309
916000 0.613 2.393
917000 0.627 2.359
918000 0.603 2.419
919000 0.613 2.411
920000 0.608 2.34
921000 0.599 2.297
922000 0.595 2.307
923000 0.601 2.279
924000 0.598 2.338
925000 0.61 2.332
926000 0.639 2.339
927000 0.618 2.302
928000 0.605 2.357
929000 0.623 2.333
930000 0.601 2.311
931000 0.621 2.335
932000 0.619 2.333
933000 0.626 2.376
934000 0.623 2.363
935000 0.603 2.341
936000 0.617 2.359
937000 0.6 2.356
938000 0.598 2.318
939000 0.597 2.353
940000 0.599 2.343
941000 0.582 2.378
942000 0.601 2.313
943000 0.596 2.372
944000 0.631 2.309
945000 0.589 2.357
946000 0.586 2.328
947000 0.594 2.342
948000 0.618 2.378
949000 0.612 2.362
950000 0.63 2.35
951000 0.61 2.316
952000 0.625 2.387
953000 0.626 2.346
954000 0.59 2.324
955000 0.623 2.399
956000 0.574 2.308
957000 0.607 2.345
958000 0.605 2.333
959000 0.614 2.386
960000 0.62 2.25
961000 0.6 2.344
962000 0.598 2.366
963000 0.616 2.318
964000 0.613 2.373
965000 0.602 2.274
966000 0.618 2.412
967000 0.594 2.362
968000 0.601 2.331
969000 0.6 2.324
970000 0.627 2.327
971000 0.616 2.344
972000 0.606 2.33
973000 0.589 2.289
974000 0.581 2.385
975000 0.621 2.317
976000 0.616 2.31
977000 0.604 2.32
978000 0.619 2.355
979000 0.615 2.387
980000 0.606 2.32
981000 0.565 2.293
982000 0.624 2.318
983000 0.601 2.389
984000 0.597 2.327
985000 0.602 2.368
986000 0.597 2.329
987000 0.626 2.366
988000 0.612 2.282
989000 0.615 2.333
990000 0.624 2.376
991000 0.605 2.353
992000 0.63 2.362
993000 0.597 2.319
994000 0.613 2.329
995000 0.618 2.274
996000 0.581 2.275
997000 0.606 2.258
998000 0.591 2.291
999000 0.616 2.348
1000000 0.628 2.302
