# Time-averaged data for fix avgcoord
# TimeStep c_ac50 c_ac75 c_ac100 c_ac125
722000 0.21 0.726 1.71 3.32
723000 0.17 0.68 1.634 3.148
724000 0.214 0.702 1.658 3.252
725000 0.224 0.73 1.702 3.26
726000 0.194 0.684 1.66 3.114
727000 0.218 0.67 1.584 3.224
728000 0.196 0.65 1.638 3.23
729000 0.186 0.696 1.626 3.268
730000 0.208 0.686 1.642 3.178
731000 0.22 0.712 1.654 3.266
732000 0.212 0.666 1.69 3.32
733000 0.258 0.698 1.642 3.166
734000 0.234 0.718 1.688 3.266
735000 0.204 0.63 1.586 3.074
736000 0.2 0.684 1.66 3.152
737000 0.25 0.746 1.766 3.304
738000 0.2 0.684 1.688 3.346
739000 0.192 0.726 1.632 3.304
740000 0.216 0.682 1.578 3.194
741000 0.216 0.684 1.656 3.246
742000 0.234 0.686 1.644 3.25
743000 0.224 0.72 1.668 3.264
744000 0.22 0.704 1.676 3.328
745000 0.226 0.714 1.652 3.244
746000 0.21 0.74 1.632 3.144
747000 0.2 0.658 1.608 3.284
748000 0.222 0.722 1.592 3.118
749000 0.222 0.646 1.56 3.26
750000 0.214 0.692 1.634 3.204
751000 0.234 0.706 1.648 3.23
752000 0.218 0.694 1.67 3.326
753000 0.214 0.676 1.664 3.258
754000 0.242 0.76 1.66 3.218
755000 0.222 0.69 1.672 3.274
756000 0.22 0.694 1.682 3.238
757000 0.198 0.71 1.648 3.184
758000 0.198 0.682 1.612 3.13
759000 0.194 0.682 1.658 3.17
760000 0.192 0.724 1.708 3.312
761000 0.188 0.708 1.712 3.246
762000 0.216 0.758 1.752 3.372
763000 0.224 0.746 1.71 3.3
764000 0.216 0.692 1.628 3.156
765000 0.224 0.738 1.646 3.318
766000 0.212 0.65 1.614 3.214
767000 0.232 0.73 1.626 3.198
768000 0.226 0.738 1.72 3.24
769000 0.226 0.716 1.636 3.236
770000 0.214 0.69 1.704 3.292
771000 0.194 0.73 1.752 3.294
772000 0.172 0.65 1.566 3.052
773000 0.204 0.696 1.642 3.192
774000 0.222 0.73 1.774 3.38
775000 0.212 0.698 1.694 3.416
776000 0.202 0.658 1.57 3.18
777000 0.198 0.668 1.64 3.28
778000 0.2 0.716 1.732 3.282
779000 0.192 0.698 1.698 3.274
780000 0.216 0.682 1.57 3.174
781000 0.188 0.598 1.514 3.134
782000 0.17 0.684 1.634 3.19
783000 0.246 0.71 1.668 3.214
784000 0.182 0.656 1.656 3.238
785000 0.202 0.714 1.614 3.138
786000 0.182 0.626 1.59 3.224
787000 0.218 0.694 1.646 3.2
788000 0.214 0.714 1.704 3.292
789000 0.21 0.734 1.614 3.156
790000 0.188 0.678 1.554 3.092
791000 0.196 0.642 1.552 3.096
792000 0.224 0.66 1.638 3.22
793000 0.174 0.698 1.694 3.244
794000 0.208 0.712 1.726 3.398
795000 0.194 0.726 1.712 3.364
796000 0.224 0.764 1.698 3.43
797000 0.18 0.682 1.662 3.242
798000 0.226 0.734 1.706 3.364
799000 0.236 0.778 1.684 3.342
800000 0.186 0.66 1.63 3.206
801000 0.188 0.638 1.58 3.17
802000 0.184 0.674 1.682 3.2
803000 0.238 0.72 1.648 3.22
804000 0.188 0.656 1.584 3.202
805000 0.196 0.67 1.668 3.278
806000 0.228 0.736 1.73 3.346
807000 0.172 0.754 1.64 3.24
808000 0.248 0.692 1.684 3.258
809000 0.228 0.738 1.722 3.242
810000 0.248 0.806 1.758 3.374
811000 0.21 0.696 1.616 3.274
812000 0.21 0.708 1.69 3.366
813000 0.218 0.7 1.678 3.332
814000 0.192 0.694 1.69 3.322
815000 0.218 0.728 1.7 3.306
816000 0.216 0.696 1.706 3.338
817000 0.226 0.696 1.676 3.226
818000 0.2 0.636 1.578 3.168
819000 0.194 0.668 1.612 3.096
820000 0.204 0.712 1.674 3.174
821000 0.202 0.732 1.66 3.216
822000 0.214 0.742 1.702 3.304
823000 0.198 0.684 1.65 3.264
824000 0.218 0.694 1.614 3.182
825000 0.23 0.716 1.73 3.316
826000 0.24 0.784 1.778 3.46
827000 0.208 0.722 1.752 3.308
828000 0.214 0.722 1.61 3.2
829000 0.202 0.686 1.732 3.348
830000 0.224 0.662 1.672 3.288
831000 0.244 0.738 1.676 3.214
832000 0.232 0.734 1.706 3.266
833000 0.226 0.79 1.812 3.416
834000 0.214 0.686 1.73 3.32
835000 0.232 0.784 1.766 3.342
836000 0.23 0.724 1.576 3.198
837000 0.196 0.714 1.686 3.264
838000 0.216 0.708 1.71 3.234
839000 0.228 0.748 1.686 3.228
840000 0.206 0.744 1.704 3.338
841000 0.206 0.682 1.648 3.334
842000 0.242 0.752 1.728 3.4
843000 0.222 0.648 1.694 3.31
844000 0.21 0.72 1.69 3.224
845000 0.188 0.668 1.6 3.184
846000 0.23 0.71 1.658 3.162
847000 0.186 0.64 1.644 3.156
848000 0.218 0.73 1.68 3.318
849000 0.184 0.744 1.744 3.448
850000 0.212 0.66 1.634 3.246
851000 0.186 0.69 1.72 3.354
852000 0.204 0.68 1.576 3.114
853000 0.2 0.772 1.678 3.294
854000 0.208 0.698 1.708 3.334
855000 0.206 0.7 1.616 3.278
856000 0.208 0.676 1.672 3.246
857000 0.208 0.662 1.646 3.29
858000 0.216 0.694 1.652 3.314
859000 0.194 0.748 1.706 3.228
860000 0.2 0.672 1.702 3.292
861000 0.222 0.676 1.67 3.27
862000 0.238 0.706 1.632 3.15
863000 0.212 0.712 1.612 3.226
864000 0.206 0.668 1.642 3.248
865000 0.2 0.606 1.602 3.212
866000 0.222 0.71 1.678 3.294
867000 0.224 0.722 1.666 3.292
868000 0.208 0.706 1.678 3.296
869000 0.228 0.792 1.76 3.31
870000 0.182 0.672 1.598 3.186
871000 0.226 0.71 1.686 3.3
872000 0.19 0.654 1.654 3.36
873000 0.22 0.748 1.722 3.274
874000 0.192 0.694 1.644 3.186
875000 0.204 0.642 1.648 3.162
876000 0.186 0.656 1.524 3.048
877000 0.204 0.672 1.642 3.21
878000 0.226 0.752 1.718 3.25
879000 0.222 0.688 1.618 3.19
880000 0.194 0.702 1.646 3.208
881000 0.192 0.64 1.598 3.178
882000 0.198 0.698 1.522 3.216
883000 0.234 0.736 1.654 3.138
884000 0.198 0.648 1.578 3.216
885000 0.228 0.7 1.66 3.25
886000 0.206 0.722 1.692 3.266
887000 0.19 0.69 1.622 3.272
888000 0.218 0.772 1.72 3.334
889000 0.236 0.744 1.656 3.286
890000 0.216 0.732 1.678 3.262
891000 0.19 0.682 1.66 3.236
892000 0.208 0.708 1.618 3.168
893000 0.24 0.75 1.614 3.262
894000 0.192 0.712 1.666 3.142
895000 0.238 0.71 1.596 3.194
896000 0.22 0.694 1.658 3.216
897000 0.232 0.704 1.652 3.31
898000 0.202 0.704 1.728 3.358
899000 0.208 0.714 1.674 3.298
900000 0.18 0.714 1.7 3.314
901000 0.214 0.692 1.73 3.302
902000 0.22 0.666 1.614 3.28
903000 0.228 0.74 1.782 3.392
904000 0.224 0.746 1.618 3.164
905000 0.204 0.708 1.596 3.218
906000 0.276 0.778 1.828 3.364
907000 0.232 0.78 1.702 3.248
908000 0.212 0.736 1.682 3.29
909000 0.236 0.736 1.664 3.148
910000 0.214 0.736 1.664 3.242
911000 0.212 0.688 1.67 3.332
912000 0.196 0.75 1.734 3.306
913000 0.208 0.758 1.744 3.482
914000 0.23 0.764 1.766 3.354
915000 0.178 0.67 1.658 3.202
916000 0.19 0.738 1.67 3.248
917000 0.156 0.702 1.664 3.308
918000 0.242 0.772 1.804 3.424
919000 0.216 0.754 1.578 3.19
920000 0.24 0.682 1.604 3.238
921000 0.224 0.698 1.65 3.23
922000 0.196 0.678 1.652 3.228
923000 0.192 0.67 1.64 3.194
924000 0.172 0.684 1.72 3.3
925000 0.232 0.764 1.758 3.424
926000 0.246 0.726 1.66 3.366
927000 0.22 0.7 1.73 3.308
928000 0.184 0.632 1.604 3.072
929000 0.198 0.686 1.658 3.17
930000 0.18 0.696 1.62 3.23
931000 0.212 0.72 1.704 3.182
932000 0.242 0.758 1.746 3.354
933000 0.202 0.712 1.76 3.418
934000 0.206 0.698 1.73 3.184
935000 0.226 0.71 1.69 3.248
936000 0.212 0.638 1.65 3.298
937000 0.226 0.702 1.614 3.254
938000 0.2 0.678 1.664 3.312
939000 0.204 0.746 1.684 3.278
940000 0.218 0.638 1.644 3.23
941000 0.176 0.676 1.528 3.142
942000 0.19 0.682 1.638 3.198
943000 0.186 0.602 1.602 3.192
944000 0.186 0.69 1.64 3.17
945000 0.212 0.714 1.722 3.3
946000 0.202 0.744 1.71 3.276
947000 0.22 0.73 1.736 3.32
948000 0.202 0.698 1.686 3.29
949000 0.23 0.716 1.668 3.256
950000 0.208 0.66 1.612 3.226
951000 0.252 0.78 1.708 3.278
952000 0.194 0.76 1.686 3.208
953000 0.18 0.62 1.604 3.172
954000 0.22 0.714 1.628 3.176
955000 0.228 0.71 1.714 3.356
956000 0.204 0.658 1.696 3.316
957000 0.218 0.682 1.632 3.266
958000 0.202 0.694 1.658 3.28
959000 0.234 0.722 1.636 3.204
960000 0.202 0.682 1.65 3.232
961000 0.202 0.75 1.722 3.344
962000 0.22 0.712 1.688 3.378
963000 0.232 0.74 1.74 3.366
964000 0.224 0.674 1.662 3.338
965000 0.212 0.742 1.674 3.204
966000 0.178 0.702 1.694 3.266
967000 0.198 0.682 1.65 3.312
968000 0.212 0.796 1.76 3.42
969000 0.214 0.726 1.706 3.39
970000 0.244 0.772 1.804 3.434
971000 0.228 0.744 1.784 3.482
972000 0.194 0.748 1.744 3.348
973000 0.236 0.668 1.632 3.234
974000 0.22 0.71 1.614 3.286
975000 0.206 0.696 1.67 3.25
976000 0.216 0.7 1.64 3.248
977000 0.196 0.708 1.69 3.338
978000 0.186 0.678 1.676 3.314
979000 0.178 0.648 1.634 3.306
980000 0.196 0.716 1.67 3.33
981000 0.206 0.694 1.62 3.174
982000 0.214 0.696 1.708 3.276
983000 0.184 0.666 1.642 3.164
984000 0.138 0.658 1.59 3.244
985000 0.21 0.69 1.632 3.164
986000 0.202 0.674 1.598 3.194
987000 0.18 0.678 1.574 3.184
988000 0.192 0.66 1.632 3.212
989000 0.186 0.702 1.658 3.28
990000 0.206 0.722 1.666 3.26
991000 0.16 0.624 1.638 3.162
992000 0.196 0.668 1.58 3.24
993000 0.194 0.722 1.744 3.336
994000 0.2 0.722 1.812 3.41
995000 0.198 0.748 1.758 3.314
996000 0.196 0.702 1.588 3.306
997000 0.182 0.686 1.716 3.324
998000 0.176 0.71 1.62 3.266
999000 0.202 0.722 1.718 3.268
1000000 0.236 0.754 1.65 3.242
