# Time-averaged data for fix avgcoord
# TimeStep c_ac50 c_ac75 c_ac100 c_ac125
397000 0 0 2.36 7.72
398000 0 0 2.56 7.44
399000 0 0 2.24 7.44
400000 0 0 2.08 7.48
401000 0 0 2.48 7.08
402000 0 0 2.48 7.36
403000 0 0 1.76 7.36
404000 0 0 2.16 7.12
405000 0 0.04 2.68 6.92
406000 0 0 2.24 7.16
407000 0 0 2.6 6.92
408000 0 0 2.32 7.36
409000 0 0 2.32 7.12
410000 0 0 2.2 7.36
411000 0 0 2.44 7.36
412000 0 0 2.08 7.2
413000 0 0 1.92 7.24
414000 0 0 2.56 7.16
415000 0 0 2.24 7.24
416000 0 0 2.48 7
417000 0 0.04 2.2 7.2
418000 0 0 2.12 6.96
419000 0 0 2.32 7.48
420000 0 0 2.4 7.24
421000 0 0 2.32 7.12
422000 0 0 2.44 7.6
423000 0 0 2.64 7.2
424000 0 0 2.24 7.24
425000 0 0 2.44 7.52
426000 0 0 1.92 7.36
427000 0 0 2.4 7.16
428000 0 0 2.6 7.44
429000 0 0 2.6 7.4
430000 0 0 2.52 7.2
431000 0 0 2.48 7.32
432000 0 0 2.4 7.2
433000 0 0 2.28 7.4
434000 0 0 2.96 7.12
435000 0 0 2.28 7
436000 0 0 2.24 7
437000 0 0 1.88 7.08
438000 0 0 2.24 6.8
439000 0 0 2.76 7
440000 0 0 2.24 7.28
441000 0 0 2.12 7
442000 0 0 1.68 6.88
443000 0 0 2.44 7.08
444000 0 0 1.84 6.92
445000 0 0 2.48 7.08
446000 0 0 1.96 7.32
447000 0 0 2.48 6.56
448000 0 0.04 1.92 7.12
449000 0 0.04 2 7.08
450000 0 0 1.84 7.44
451000 0 0 2.36 7.24
452000 0 0 2.12 7.12
453000 0 0 1.88 6.96
454000 0 0 2.2 7.4
455000 0 0 2.2 7.04
456000 0 0 2.16 7
457000 0 0.04 2.28 7.36
458000 0 0 2.2 7.32
459000 0 0 1.88 7.08
460000 0 0 2.2 6.96
461000 0 0 2.2 7.44
462000 0 0.04 2.36 7.48
