# Time-averaged data for fix avgcoord
# TimeStep c_ac50 c_ac75 c_ac100 c_ac125
4850000 0 0.32 2.52 6.36
4860000 0 0.12 2.12 6.36
4870000 0 0.16 2.6 6.56
4880000 0 0.16 2.48 7
4890000 0 0.08 3.04 6.96
4900000 0 0.16 2.72 6.28
4910000 0 0 2.28 6.4
4920000 0 0.16 2.84 6.76
4930000 0 0.2 2.32 6.36
4940000 0 0.12 2.4 6.68
4950000 0 0.2 2.72 6.72
4960000 0 0.12 2.84 6.4
4970000 0 0.24 3.24 6.64
4980000 0 0.16 2.48 6.12
4990000 0 0.12 2.72 6.4
5000000 0 0.04 2.6 6.8
5010000 0 0.24 2.44 6.2
5020000 0 0.12 2.64 6.04
5030000 0 0.08 2.72 6.8
5040000 0 0.12 2.84 6.68
5050000 0 0.24 2.76 6.2
5060000 0 0.32 2.32 6.56
5070000 0 0.2 2.88 6.56
5080000 0 0.16 2.52 6.52
5090000 0 0.16 2.28 6.16
5100000 0 0.2 2.44 6.44
5110000 0 0.28 2.76 6.44
5120000 0 0.16 2.68 5.8
5130000 0 0.2 2.64 6.52
5140000 0 0.12 2.52 6.56
5150000 0 0.28 2.4 6.28
5160000 0 0.28 2.4 6.4
5170000 0 0.2 2.64 6.44
5180000 0 0.16 2.4 6.08
5190000 0 0.16 2.84 6.72
5200000 0 0.12 2.64 6.44
5210000 0 0.04 2.4 6.56
5220000 0 0.08 2.64 6.92
5230000 0 0.24 2.76 6.4
5240000 0 0.12 2.48 6.04
5250000 0 0.12 2.8 6.28
5260000 0 0.2 2.72 6.08
5270000 0 0.2 2.64 6.92
5280000 0 0.2 2.8 6.52
5290000 0 0.16 2.68 6.28
5300000 0 0.08 2.48 6.36
5310000 0 0 2.08 6.28
5320000 0 0.2 2.68 6.48
5330000 0 0.08 2.56 6.4
5340000 0 0.12 2.52 6.56
5350000 0 0.16 2.36 6.64
5360000 0 0.16 2.96 6.52
5370000 0 0.16 2.64 6.68
5380000 0 0.04 2.4 6.68
5390000 0 0.12 2.6 6.52
5400000 0 0.04 2.48 6.32
5410000 0 0.16 2.76 6.6
5420000 0 0.12 2.68 6.76
5430000 0 0.36 2.68 6.64
5440000 0 0.2 2.68 6.6
5450000 0 0.08 2.72 6.36
5460000 0 0.24 2.28 6.12
5470000 0 0.08 2.12 6.6
5480000 0 0.16 2.44 6.4
5490000 0 0.12 2.44 6.72
5500000 0 0.32 2.64 6.32
5510000 0 0.2 2.88 6.76
5520000 0 0.12 2.44 6.56
5530000 0 0.16 2.68 6.44
5540000 0 0.08 3.04 6.8
5550000 0 0.16 2.92 6.16
5560000 0 0.16 2.68 6.44
5570000 0 0.2 2.56 6.48
5580000 0 0.12 3 6.52
5590000 0 0.2 2.96 6.76
5600000 0 0.28 2.88 6.44
5610000 0 0.2 2.88 6.64
5620000 0 0.04 2.64 6.48
5630000 0 0.08 2.52 6.24
5640000 0 0.24 2.72 6.84
5650000 0 0.2 2.52 6.56
5660000 0 0.16 2.72 7
5670000 0 0.2 2.76 6.36
5680000 0 0.04 2.76 6.24
5690000 0 0.2 2.88 6.2
5700000 0 0.04 2.56 6.28
5710000 0 0.2 2.44 6.56
5720000 0 0.16 2.56 6.48
5730000 0 0.16 2.68 6.24
5740000 0 0 2.68 6.44
5750000 0 0.24 3 6.92
5760000 0 0.16 2.76 6.88
5770000 0 0.12 2.16 6.52
5780000 0 0.16 3 6.72
5790000 0 0.16 2.44 6.24
5800000 0 0.2 2.48 6.28
5810000 0 0.12 2.4 5.96
5820000 0 0.24 2.72 6.68
5830000 0 0.16 2.64 6.44
5840000 0 0.2 2.8 6.64
5850000 0 0.12 3 6.12
5860000 0 0.12 2.32 6.64
5870000 0 0.2 2.52 6.6
5880000 0 0.2 3.2 6.96
5890000 0 0.16 2.32 6.4
5900000 0 0.08 2.44 6.68
5910000 0 0.16 2.8 6.44
5920000 0 0.2 2.2 6.48
5930000 0 0.12 2.64 6.56
5940000 0 0.24 2.2 6.32
5950000 0 0.36 2.68 7
5960000 0 0.08 2.72 6.52
5970000 0 0 2.8 6.64
5980000 0 0.2 2.64 6.32
5990000 0 0.2 2.76 6.6
6000000 0 0.04 2.64 6.48
6010000 0 0.2 2.92 6.64
6020000 0 0.12 2.56 6.24
6030000 0 0.12 2.72 6.32
6040000 0 0.2 2.6 6.76
6050000 0 0.12 2.44 6.72
6060000 0 0.32 2.68 6.08
6070000 0 0.16 3.08 6.28
6080000 0 0.12 2.56 6.68
6090000 0 0.16 2.6 7.04
6100000 0 0.12 2.24 6.36
6110000 0 0.16 2.84 6.48
6120000 0 0.12 2.48 6.24
6130000 0 0.24 2.64 6.48
6140000 0 0.24 2.8 6.16
6150000 0 0.2 2.72 6.6
6160000 0 0.16 2.64 6
6170000 0 0.2 2.76 6.36
6180000 0 0.2 2.44 6.2
6190000 0 0.28 2.32 6.12
6200000 0 0.16 2.72 6.32
6210000 0 0.08 2.84 6.28
6220000 0 0.08 2.4 6.68
6230000 0 0.24 3 7.28
6240000 0 0.2 2.64 6.52
6250000 0 0.12 2.32 6.24
6260000 0 0.16 2.44 5.76
6270000 0 0.16 2.72 6.12
6280000 0 0.16 2.72 6.88
6290000 0 0.04 2.72 6.32
6300000 0 0.04 2.56 6.16
6310000 0 0.08 2.36 6.16
6320000 0 0.08 2.68 6.72
6330000 0 0.04 2.4 6.2
6340000 0 0.32 2.8 6.24
6350000 0 0.12 2.56 6.52
6360000 0 0.12 2.8 6.52
6370000 0 0.12 2.72 6.64
6380000 0 0.2 2.44 6.52
6390000 0 0.16 2.44 6.4
6400000 0 0.2 2.6 7
6410000 0 0 2.68 6.6
6420000 0 0.16 2.72 6.84
6430000 0 0.08 2.28 6.96
6440000 0 0.12 2.68 6.48
6450000 0 0.08 2.56 6.28
6460000 0 0.12 2.64 6.64
6470000 0 0.08 2.44 6.56
6480000 0 0.04 2.52 6.44
6490000 0 0.08 2.8 6.36
6500000 0 0.16 2.32 6.16
6510000 0 0.08 2.92 6.88
6520000 0 0.08 2.52 6.56
6530000 0 0.12 2.52 5.92
6540000 0 0.24 2.4 6.32
6550000 0 0.12 2.6 6.4
6560000 0 0.04 2.36 6.08
6570000 0 0.08 2.84 6.64
6580000 0 0.16 2.44 6.36
6590000 0 0.12 2.64 6.48
6600000 0 0.08 2.4 6.16
6610000 0 0.12 2.6 6.24
6620000 0 0 2.36 6.92
6630000 0 0.16 2.68 6.16
6640000 0 0.2 2.4 6.72
6650000 0 0.08 2.96 6.6
6660000 0 0.12 3.16 6.56
6670000 0 0.2 2.8 6.32
6680000 0 0.24 2.64 6.48
6690000 0 0.12 3.32 6.52
6700000 0 0.24 2.84 6.2
6710000 0 0.16 2.68 6.72
6720000 0 0.12 2.12 6.24
6730000 0 0.2 2.52 7.24
6740000 0 0.16 2.96 6.6
6750000 0 0.28 2.76 6.12
6760000 0 0.08 2.36 6.24
6770000 0 0.32 2.68 6.44
6780000 0 0.08 2.4 6.28
6790000 0 0.04 2.76 6.84
6800000 0 0.04 2.36 6.68
6810000 0 0.12 2.6 6.48
6820000 0 0.12 2.72 7
6830000 0 0.28 2.76 6.32
6840000 0 0.2 2.64 6.52
6850000 0 0.12 2.16 6.24
6860000 0 0.2 2.32 6.72
6870000 0 0.08 3 6.88
6880000 0 0.08 2.64 6.44
6890000 0 0.16 2.68 6.44
6900000 0 0.2 2.72 6.28
6910000 0 0.08 2.68 6.92
6920000 0 0 2.76 6.2
6930000 0 0.04 2.52 6.44
6940000 0 0.2 2.4 6.36
6950000 0 0.12 2.24 6.56
6960000 0 0.12 2.56 6.48
6970000 0 0.16 2.4 6.44
6980000 0 0.16 2.44 6.04
6990000 0 0.16 2.12 6.36
7000000 0 0.04 2.92 6.52
7010000 0 0.2 2.88 6.6
7020000 0 0.04 2.6 6.2
7030000 0 0.24 2.32 6.28
7040000 0 0.08 2.92 6.88
7050000 0 0.04 2.84 6.32
7060000 0 0.12 2.68 6.52
