# Time-averaged data for fix avgcoord
# TimeStep c_ac50 c_ac75 c_ac100 c_ac125
928000 0 0 1.894 6.134
929000 0 0 1.886 6.15
930000 0 0 1.918 6.162
931000 0 0 1.92 6.166
932000 0 0 1.908 6.148
933000 0 0 1.85 6.144
934000 0 0 1.814 6.13
935000 0 0 1.892 6.144
936000 0 0 1.832 6.15
937000 0 0 1.884 6.136
938000 0 0 2 6.15
939000 0 0 1.822 6.156
940000 0 0 1.978 6.174
941000 0 0 1.886 6.144
942000 0 0 1.89 6.128
943000 0 0 1.826 6.148
944000 0 0 2 6.136
945000 0 0 1.97 6.16
946000 0 0 1.924 6.154
947000 0 0 1.856 6.13
948000 0 0 1.794 6.152
949000 0 0 1.912 6.15
950000 0 0 1.902 6.154
951000 0 0 1.902 6.15
952000 0 0 1.922 6.152
953000 0 0 1.778 6.166
954000 0 0 1.864 6.16
955000 0 0 1.914 6.156
956000 0 0 1.868 6.152
957000 0 0 1.862 6.146
958000 0 0 1.876 6.16
959000 0 0 1.898 6.156
960000 0 0 1.834 6.166
961000 0 0 1.816 6.178
962000 0 0 1.868 6.184
963000 0 0 1.858 6.196
964000 0 0 1.888 6.19
965000 0 0 1.888 6.176
966000 0 0 1.824 6.184
967000 0 0 1.918 6.176
968000 0 0 1.896 6.176
969000 0 0 1.762 6.18
970000 0 0 1.872 6.182
971000 0 0 1.958 6.166
972000 0 0 1.876 6.16
973000 0 0 1.942 6.152
974000 0 0 2.016 6.172
975000 0 0 1.916 6.164
976000 0 0 1.802 6.15
977000 0 0 1.884 6.162
978000 0 0 1.8 6.152
979000 0 0 1.912 6.154
980000 0 0 1.886 6.152
981000 0 0 1.826 6.14
982000 0 0 1.882 6.16
983000 0 0 1.806 6.164
984000 0 0 1.892 6.154
985000 0 0 1.862 6.16
986000 0 0 1.92 6.186
987000 0 0 1.882 6.174
988000 0 0 1.93 6.172
989000 0 0 1.808 6.168
990000 0 0 1.908 6.168
991000 0 0 1.912 6.184
992000 0 0 1.886 6.182
993000 0 0 1.916 6.162
994000 0 0 1.91 6.164
995000 0 0 1.906 6.174
996000 0 0 1.872 6.138
997000 0 0 1.922 6.154
998000 0 0 1.886 6.164
999000 0 0 1.802 6.15
1000000 0 0 1.868 6.14
