# Time-averaged data for fix avgcoord
# TimeStep c_ac1 c_ac2
895000 1.554 5.836
896000 1.549 5.858
897000 1.541 5.842
898000 1.55 5.843
899000 1.546 5.843
900000 1.546 5.843
901000 1.55 5.83
902000 1.55 5.846
903000 1.547 5.838
904000 1.541 5.846
905000 1.547 5.84
906000 1.548 5.86
907000 1.552 5.851
908000 1.554 5.833
909000 1.553 5.84
910000 1.552 5.838
911000 1.551 5.846
912000 1.549 5.845
913000 1.552 5.862
914000 1.55 5.86
915000 1.547 5.846
916000 1.549 5.857
917000 1.551 5.85
918000 1.545 5.851
919000 1.553 5.865
920000 1.549 5.852
921000 1.557 5.846
922000 1.549 5.861
923000 1.553 5.851
924000 1.546 5.851
925000 1.552 5.852
926000 1.545 5.862
927000 1.551 5.851
928000 1.557 5.853
929000 1.558 5.867
930000 1.556 5.859
931000 1.55 5.868
932000 1.554 5.85
933000 1.561 5.863
934000 1.558 5.855
935000 1.551 5.849
936000 1.561 5.847
937000 1.557 5.845
938000 1.546 5.855
939000 1.552 5.855
940000 1.553 5.852
941000 1.555 5.859
942000 1.556 5.841
943000 1.551 5.844
944000 1.551 5.855
945000 1.547 5.852
946000 1.544 5.851
947000 1.552 5.849
948000 1.551 5.85
949000 1.55 5.85
950000 1.553 5.846
951000 1.55 5.856
952000 1.552 5.863
953000 1.549 5.854
954000 1.551 5.841
955000 1.541 5.85
956000 1.543 5.839
957000 1.55 5.844
958000 1.542 5.855
959000 1.551 5.844
960000 1.546 5.85
961000 1.547 5.853
962000 1.549 5.847
963000 1.542 5.838
964000 1.541 5.855
965000 1.544 5.856
966000 1.548 5.845
967000 1.546 5.844
968000 1.545 5.848
969000 1.549 5.862
970000 1.548 5.856
971000 1.557 5.855
972000 1.553 5.852
973000 1.552 5.85
974000 1.561 5.851
975000 1.548 5.87
976000 1.554 5.857
977000 1.552 5.849
978000 1.557 5.856
979000 1.549 5.849
980000 1.555 5.856
981000 1.553 5.851
982000 1.545 5.843
983000 1.547 5.842
984000 1.545 5.863
985000 1.546 5.865
986000 1.542 5.864
987000 1.544 5.844
988000 1.545 5.859
989000 1.541 5.876
990000 1.541 5.856
991000 1.543 5.857
992000 1.546 5.867
993000 1.543 5.857
994000 1.545 5.861
995000 1.542 5.864
996000 1.535 5.875
997000 1.538 5.876
998000 1.541 5.87
999000 1.544 5.87
1000000 1.544 5.848
