# Time-averaged data for fix avgcoord
# TimeStep c_ac50 c_ac75 c_ac100 c_ac125
568000 0 0 2.68 7.76
569000 0 0 2.64 7.28
570000 0 0 2.76 7.24
571000 0 0 2.88 7.16
572000 0 0 2.48 7.24
573000 0 0 2.52 6.92
574000 0 0 2.16 7.44
575000 0 0 2.16 7.24
576000 0 0 2.08 7
577000 0 0 2.72 6.6
578000 0 0 2.36 6.88
579000 0 0 2.32 7.04
580000 0 0 2.24 6.88
581000 0 0 2.08 7.08
582000 0 0 2 6.8
583000 0 0 2.28 7.2
584000 0 0 2.52 7.12
585000 0 0 2.64 7.24
586000 0 0 2.44 7.2
587000 0 0 2.64 6.96
588000 0 0 2.8 7.16
589000 0 0 2.44 7.64
590000 0 0 2.2 7.96
591000 0 0 2.68 7.48
592000 0 0 2.2 7.6
593000 0 0 2.36 7.04
594000 0 0 2.48 7.24
595000 0 0 2.08 7.6
596000 0 0 2.44 7.28
597000 0 0 2.56 7.68
598000 0 0 2.44 7.4
599000 0 0 2.56 7.56
600000 0 0 2.72 7.24
601000 0 0 2.36 7.76
602000 0 0.04 2.52 7.56
603000 0 0 2.64 7.76
604000 0 0 2.84 7.76
605000 0 0 2.08 7.08
606000 0 0 2.12 7.48
607000 0 0 2.4 7
608000 0 0 2.44 7.28
609000 0 0 2.4 7.4
610000 0 0.04 2.52 7.64
611000 0 0 2.32 7.2
612000 0 0 2.04 7.28
613000 0 0 2.4 7.2
614000 0 0 2.16 7
615000 0 0 2.64 7.48
616000 0 0 2.16 7.08
617000 0 0 2.12 7.12
618000 0 0 2.28 7.04
619000 0 0 2.32 7.04
620000 0 0 2.48 7.08
621000 0 0 2.24 7.4
622000 0 0 2.32 7.16
623000 0 0 2.2 7.08
624000 0 0 1.8 7.44
625000 0 0 2.36 7.32
626000 0 0 2.68 7.52
627000 0 0 2.36 7.08
628000 0 0 2.2 7.24
629000 0 0 2.28 7.08
630000 0 0 2.6 7.32
631000 0 0.04 1.96 7.36
632000 0 0 1.96 7.04
633000 0 0 2.28 6.84
634000 0 0.04 2.2 7.12
635000 0 0 1.92 7.28
636000 0 0 2.36 6.8
637000 0 0 2.04 6.88
638000 0 0 2.12 7.2
639000 0 0 2.16 7.04
640000 0 0 2.72 7
641000 0 0 2.64 7.24
642000 0 0 2.44 7.04
643000 0 0 2.72 6.92
644000 0 0.04 2.4 7.16
645000 0 0 2.08 6.92
646000 0 0 1.92 7.04
647000 0 0 2.36 6.96
648000 0 0 1.8 7.24
649000 0 0 2.32 7.36
650000 0 0 2 7.32
