# Time-averaged data for fix avgcoord
# TimeStep c_ac50 c_ac75 c_ac100 c_ac125
420000 0 0 1.56 4.142
421000 0 0 1.44 4.14
422000 0 0 1.518 4.134
423000 0 0 1.456 4.136
424000 0 0 1.484 4.13
425000 0 0 1.508 4.128
426000 0 0 1.54 4.124
427000 0 0 1.478 4.132
428000 0 0 1.474 4.132
429000 0 0 1.506 4.136
430000 0 0 1.436 4.134
431000 0 0 1.494 4.134
432000 0 0 1.5 4.132
433000 0 0 1.502 4.136
434000 0 0 1.48 4.134
435000 0 0 1.452 4.138
436000 0 0 1.496 4.136
437000 0 0 1.47 4.14
438000 0 0 1.456 4.132
439000 0 0 1.428 4.138
440000 0 0 1.506 4.144
441000 0 0 1.532 4.144
442000 0 0 1.394 4.142
443000 0 0 1.438 4.136
444000 0 0 1.512 4.146
445000 0 0 1.454 4.148
446000 0 0 1.408 4.14
447000 0 0 1.498 4.142
448000 0 0 1.496 4.136
449000 0 0 1.478 4.136
450000 0 0 1.516 4.138
451000 0 0 1.484 4.136
452000 0 0 1.43 4.126
453000 0 0 1.47 4.138
454000 0 0 1.562 4.134
455000 0 0 1.42 4.136
456000 0 0 1.486 4.14
457000 0 0 1.52 4.138
458000 0 0 1.456 4.14
459000 0 0 1.486 4.138
460000 0 0 1.492 4.148
461000 0 0 1.568 4.14
462000 0 0 1.466 4.144
463000 0 0 1.544 4.152
464000 0 0 1.544 4.146
465000 0 0 1.422 4.144
466000 0 0 1.486 4.138
467000 0 0 1.592 4.138
468000 0 0 1.466 4.136
469000 0 0 1.394 4.144
470000 0 0 1.382 4.138
471000 0 0 1.488 4.136
472000 0 0 1.446 4.14
473000 0 0 1.516 4.136
474000 0 0 1.522 4.142
475000 0 0 1.494 4.15
476000 0 0 1.43 4.142
477000 0 0 1.52 4.148
478000 0 0 1.494 4.15
479000 0 0 1.428 4.144
480000 0 0 1.426 4.14
481000 0 0 1.524 4.142
482000 0 0 1.482 4.148
483000 0 0 1.462 4.154
484000 0 0 1.422 4.14
485000 0 0 1.426 4.146
486000 0 0 1.472 4.144
487000 0 0 1.474 4.148
488000 0 0 1.492 4.136
489000 0 0 1.444 4.14
490000 0 0 1.434 4.144
491000 0 0 1.462 4.126
492000 0 0 1.466 4.126
493000 0 0 1.51 4.138
494000 0 0 1.41 4.138
495000 0 0 1.51 4.14
496000 0 0 1.484 4.15
497000 0 0 1.53 4.15
498000 0 0 1.49 4.146
499000 0 0 1.45 4.142
500000 0 0 1.462 4.15
501000 0 0 1.456 4.144
502000 0 0 1.47 4.142
503000 0 0 1.438 4.138
504000 0 0 1.43 4.142
505000 0 0 1.484 4.148
506000 0 0 1.426 4.146
507000 0 0 1.502 4.15
508000 0 0 1.502 4.152
509000 0 0 1.498 4.146
510000 0 0 1.498 4.142
511000 0 0 1.536 4.146
512000 0 0 1.498 4.15
513000 0 0 1.42 4.138
514000 0 0 1.494 4.138
515000 0 0 1.516 4.148
516000 0 0 1.492 4.144
517000 0 0 1.5 4.148
518000 0 0 1.402 4.148
519000 0 0 1.486 4.146
520000 0 0 1.474 4.144
521000 0 0 1.398 4.154
522000 0 0 1.508 4.148
523000 0 0 1.456 4.144
524000 0 0 1.444 4.142
525000 0 0 1.486 4.144
526000 0 0 1.47 4.15
527000 0 0 1.51 4.148
528000 0 0 1.516 4.152
529000 0 0 1.434 4.148
530000 0 0 1.512 4.148
531000 0 0 1.476 4.142
532000 0 0 1.49 4.14
533000 0 0 1.472 4.15
534000 0 0 1.482 4.15
535000 0 0 1.414 4.14
536000 0 0 1.454 4.138
537000 0 0 1.382 4.138
538000 0 0 1.438 4.146
539000 0 0 1.456 4.132
540000 0 0 1.472 4.126
541000 0 0 1.518 4.128
542000 0 0 1.414 4.132
543000 0 0 1.438 4.132
544000 0 0 1.482 4.14
545000 0 0 1.414 4.134
546000 0 0 1.492 4.132
547000 0 0 1.418 4.144
548000 0 0 1.466 4.142
549000 0 0 1.448 4.136
550000 0 0 1.41 4.144
551000 0 0 1.422 4.132
552000 0 0 1.536 4.138
553000 0 0 1.432 4.142
554000 0 0 1.482 4.14
555000 0 0 1.474 4.134
556000 0 0 1.482 4.142
557000 0 0 1.53 4.144
558000 0 0 1.438 4.142
559000 0 0 1.452 4.148
560000 0 0 1.452 4.146
561000 0 0 1.588 4.14
562000 0 0 1.462 4.142
563000 0 0 1.52 4.144
564000 0 0 1.422 4.138
565000 0 0 1.51 4.132
566000 0 0 1.46 4.13
567000 0 0 1.432 4.126
568000 0 0 1.474 4.13
569000 0 0 1.452 4.13
570000 0 0 1.472 4.136
571000 0 0 1.468 4.132
